SSCW,20200622,285.75,286.63,284.11,285.64,0
SSDI,20200622,14.56,14.56,14.56,14.56,0
SSEN,20200622,225.71,225.73,220.54,222.02,0
SSER,20200622,256.29,256.9,256.02,256.9,0
SSEW,20200622,281.49,282.51,279.9,282.46,0
SSFB,20200622,26.91,26.94,26.71,26.8,0
SSFD,20200622,3.22,12.9,0.01,3.22,0
SSFI,20200622,58.06,80.64,58.06,77.41,0
SSGC,20200622,238.65,240.14,237.73,240.1,0
SSGD,20200622,3705.76,3742.79,698.35,3742.39,0
SSGE,20200622,1337.88,1344,1321.93,1342.16,0
SSGF,20200622,1140.09,1142.9,1131.25,1137.81,0
SSGG,20200622,224.47,225.38,222.48,225.14,0
SSGH,20200622,3900.26,3913.03,3864.94,3892.12,0
SSGI,20200622,5915.15,6006.18,5904,6003.77,0
SSGL,20200622,2447.53,2460.41,2436.91,2458.36,0
SSGM,20200622,2537.38,2560.12,2534.24,2556.43,0
SSGN,20200622,2510.76,2516.81,2487.94,2512.51,0
SSGO,20200622,226.04,231.38,224.4,231.27,0
SSGP,20200622,165.65,166.67,165,166.65,0
SSGR,20200622,299.45,301.2,298.18,301.16,0
SSGS,20200622,2952.18,2959.05,2937.11,2942.53,0
SSGT,20200622,1273.1,1282.5,1272.68,1281.59,0
SSGU,20200622,1633.8,1653.71,1625,1647.52,0
SSGX,20200622,225.26,230.58,223.63,230.47,0
SSGZ,20200622,407.2,416.82,404.26,416.62,0
SSHE,20200622,1682.88,1690.62,1668.14,1671.39,0
SSHJ,20200622,1770.92,1783.55,1768.35,1774.9,0
SSHX,20200622,2970.88,2998.39,2955.2,2996.11,0
SSIA,20200622,76.69,76.98,76.2,76.73,0
SSIB,20200622,23.7,23.79,23.55,23.71,0
SSIC,20200622,42.86,43.02,42.58,42.88,0
SSIP,20200622,110.08,110.57,110.05,110.21,0
SSIS,20200622,116.53,117.05,116.49,116.66,0
SSIT,20200622,136.74,137.35,136.69,136.9,0
SSLF,20200622,932.25,937.61,930.23,937.02,0
SSLS,20200622,251.42,251.98,251.16,251.98,0
SSNI,20200622,248.29,248.87,244.6,247.97,0
SSOF,20200622,29.03,35.48,29.03,32.25,0
SSOH,20200622,25.8,25.8,25.8,25.8,0
SSPA,20200622,1352.65,1365.37,1352.65,1363.83,0
SSPE,20200622,1460.67,1466.94,1446.41,1451.17,0
SSPF,20200622,552.41,555,544.41,548.37,0
SSPI,20200622,2223.09,2231.44,2188.11,2205.72,0
SSPL,20200622,1118.36,1138.7,1117.98,1137.92,0
SSPN,20200622,6965.95,7025.48,6929.85,7018.48,0
SSPT,20200622,829.52,831.48,816.29,819.11,0
SSPU,20200622,1481.97,1488.56,1463.15,1473.4,0
SSRF,20200622,734.09,734.85,730.42,732.47,0
SSRW,20200622,6003.27,6047.48,5898.65,6041.53,0
SSTH,20200622,25.8,25.8,25.8,25.8,0
SSTU,20200622,422.1,429.71,418.89,427.42,0
SSTW,20200622,16.12,22.58,16.12,22.58,0
SSUC,20200622,245.62,247.13,244.57,247.07,0
SSUP,20200622,44.88,45.13,44.66,45.12,0
SSUT,20200622,81.14,81.59,80.75,81.58,0
SSWP,20200622,70.94,71.2,70.54,71.18,0
STCE,20200622,840.15,840.89,833.54,837.42,0
STCL,20200622,786.77,793.63,784.4,789.49,0
STFE,20200622,1542.13,1542.13,1521.91,1535.78,0
STFU,20200622,1444.61,1450.47,1432.05,1447.87,0
STIC,20200622,1107.8,1115.97,1106.82,1113.8,0
STIF,20200622,1788.31,1788.31,1767.41,1779.07,0
STIL,20200622,638.97,651.87,636.3,651.87,0
STIR,20200622,2255.7,2265.94,2239.74,2260.46,0
STIS,20200622,909.3,916.03,908.48,914.24,0
STMP,20200622,158.59,159.81,156.64,159.79,0
STNC,20200622,643.32,644.52,641.89,644,14831300
STNU,20200622,641.41,641.53,639.28,640.72,15060000
STRA,20200622,154.89,156.09,154.64,156.02,0
STRB,20200622,128.86,129.4,128.77,129.34,0
STRC,20200622,140.8,141.64,140.63,141.58,0
STRD,20200622,126.88,127.3,126.83,127.24,0
STRL,20200622,4220.26,4269.02,4168.8,4187.85,0
STRN,20200622,5597.87,5645.77,5570.67,5640.27,0
STRS,20200622,132.74,133.53,131.75,131.88,0
STRT,20200622,415.75,416.42,412.55,412.74,0
STRU,20200622,1340.97,1343.02,1327.98,1331.68,0
STSI,20200622,781.48,794.43,763.23,763.82,0
STSU,20200622,1322.5,1327.31,1316.1,1320.86,0
STSY,20200622,1185.98,1195.37,1184.34,1189.29,0
STTR,20200622,2232.77,2278.18,2232.77,2275.68,0
SUCD,20200622,417.81,422.28,415.02,421.89,0
SUCS,20200622,435.66,436.18,433.04,434.49,0
SUEP,20200622,225.52,227.44,221.77,226.75,0
SUFD,20200622,0.01,32.14,0.01,21.42,0
SUFI,20200622,28.57,46.42,28.57,42.85,0
SUFP,20200622,174.75,175.03,172.62,173.92,0
SUHC,20200622,467.88,467.88,461.54,466.19,0
SUIP,20200622,359.48,362.23,355.59,361.18,0
SUJP,20200622,121.56,122.18,121.12,121.38,0
SUKP,20200622,1258.41,1261.57,1244.15,1247.96,0
SUKS,20200622,948.66,954.59,938.3,945.61,0
SUMI,20200622,317.47,320.1,314.69,318.73,0
SUNI,20200622,169.99,170.86,168.5,170.16,0
SUOF,20200622,7.14,17.85,7.14,17.85,0
SUOH,20200622,10.71,17.85,10.71,14.28,0
SUPI,20200622,358.31,365.17,356.04,363.12,0
SURI,20200622,278.63,279.96,273.68,279.05,0
SUTH,20200622,14.28,17.85,14.28,14.28,0
SUTP,20200622,256.26,261.18,256.18,261.06,0
SUTW,20200622,3.57,14.28,3.57,10.71,0
SVFD,20200622,31.14,55.73,29.5,42.62,0
SVFI,20200622,52.45,62.29,52.45,57.37,0
SVOF,20200622,63.93,70.49,60.65,70.49,0
SVOH,20200622,57.37,60.65,57.37,60.65,0
SVTH,20200622,62.29,62.29,62.29,62.29,0
SVTR,20200622,148.2,148.74,147.24,148.27,0
SVTW,20200622,34.42,39.34,34.42,37.7,0
SW0B,20200622,37.1,37.2,36.7,37.02,0
SW0C,20200622,72.87,73.73,72.66,73.56,0
SW0D,20200622,102.06,102.15,101.04,101.82,0
SW0E,20200622,109.72,110.01,108.71,109.73,0
SW0F,20200622,145.23,145.66,144.2,144.43,0
SW0G,20200622,193.8,195.58,193.62,194,0
SW0H,20200622,50.95,51.22,50.67,50.98,0
SW0I,20200622,174.3,174.37,172.68,173.81,0
SW1A,20200622,56.84,56.88,56.28,56.73,0
SW1B,20200622,399.38,400.09,397.03,399.03,0
SW1C,20200622,242.91,244.11,242.81,243.72,0
SW1J,20200622,75.54,76.09,75.35,75.83,0
SWFI,20200622,944.54,945.18,930.91,938.48,0
SWIB,20200622,2746.95,2758.87,2727.01,2741.7,0
SWIT,20200622,2842.5,2860.38,2817.34,2832.78,0
SWML,20200622,219.53,221.64,216.75,221.29,0
SWSP,20200622,183.3,185.45,182.21,185.36,0
SWUB,20200622,2637.88,2655.78,2613.08,2652.07,0
SWUL,20200622,630.73,632.78,627.22,627.31,0
SWUT,20200622,2329.56,2339.66,2296.24,2332.29,0
SXTR,20200622,801.93,817.14,797.49,812.72,0
SYFD,20200622,17.46,34.92,17.46,30.15,0
SYFI,20200622,74.6,82.53,73.01,80.95,0
SYOF,20200622,52.38,60.31,52.38,60.31,0
SYOH,20200622,31.74,34.92,30.15,33.33,0
SYTH,20200622,28.57,28.57,28.57,28.57,0
SYTR,20200622,1021.71,1023.16,1006.21,1020.26,0
SYTW,20200622,22.22,38.09,22.22,36.5,0
SZTR,20200622,3812.13,3859.58,3803.73,3859.58,0
TACK,20200622,9995,10528,9630,10145,0
TACX,20200622,-5,528,-370,145,0
TICK,20200622,9998,10969,9026,9868,0
TICX,20200622,-2,969,-974,-132,0
TNX,20200622,0.69,0.7,0.67,0.7,0
TOOC,20200622,17931.75,18001.56,17873.7,17977.47,240802500
TQCK,20200622,9996,10796,9218,10382,0
TQCX,20200622,-4,796,-782,382,0
TRIA,20200622,0.83,1.5,0.55,1.25,0
TRIN,20200622,0.01,1.16,0.01,0.95,0
TRIQ,20200622,2581.93,2581.93,0.29,0.77,0
TTCD,20200622,177.86,179.23,176.54,179.11,7715400
TTCS,20200622,631.17,632.46,620.39,621.05,5958200
TTEN,20200622,76.95,77.68,75.63,77.35,51012600
TTFS,20200622,261.79,262.37,259.98,262.05,37908600
TTGD,20200622,323.73,332.3,323.04,327.2,113350100
TTHC,20200622,56.65,56.95,55.92,56.77,5405900
TTIN,20200622,268.32,269.95,266.77,268.68,14073900
TTMT,20200622,293.69,299.52,292.45,296.36,65208500
TTRE,20200622,269.6,271.61,267.09,270.24,10451500
TTTK,20200622,158.19,160.59,158.19,160.37,5855100
TTTS,20200622,160.97,161.46,159.61,159.84,10715500
TTUT,20200622,279.77,282.76,277.7,279.19,11837100
TXBE,20200622,127.8,130.61,127.64,130.45,40938600
TXBM,20200622,88.06,89.49,87.92,89.18,42665800
TXCT,20200622,167.51,168.67,166.07,167.47,6798200
TXCX,20200622,15477.44,15537.69,15427.33,15516.9,240802500
TXDC,20200622,118.62,118.88,118.09,118.69,186600200
TXDE,20200622,276.28,276.63,273.91,275.87,21756900
TXDV,20200622,227.87,228.63,226.36,227.94,95796700
TXEI,20200622,89.88,90.12,89.25,89.87,96788900
TXEW,20200622,141.89,142.57,141.36,142.28,144440000
TXFO,20200622,903.88,910.9,901.02,908.06,96362400
TXGM,20200622,86.65,88.24,86.58,87.55,175122700
TXOE,20200622,129.69,130.78,128.34,130.51,46933400
TXPR,20200622,533.7,535.35,533.65,535.35,1743700
TXSC,20200622,98.62,99.6,98,99.4,0
TXSI,20200622,161.29,162.39,160.91,162.25,40149100
TXSX,20200622,933.35,936.1,929.78,935.25,144440000
TXTW,20200622,496.38,500.94,493.98,500.02,65993500
TYX,20200622,1.45,1.46,1.42,1.46,0
UNCA,20200622,9,11,1,7,2058000
UNCC,20200622,61,110,61,103,18670400
UNCE,20200622,24,47,24,45,15616700
UNCN,20200622,22,46,17,45,85326100
UNCQ,20200622,76,76,39,54,73377000
UNCS,20200622,125,215,125,214,42121300
UNCT,20200622,107,112,65,106,160761100
UNCU,20200622,351,720,351,705,2234981000
UNCV,20200622,175,342,175,342,38383500
UNCX,20200622,361,660,361,659,99175100
UTY,20200622,735.82,750.24,731.25,745.89,0
UVCA,20200622,0.09,8.81,0.01,2.05,0
UVCC,20200622,6.12,23.64,4.85,18.67,0
UVCE,20200622,0.32,21.92,0.32,15.61,0
UVCN,20200622,0.93,87.05,0.93,85.32,0
UVCQ,20200622,2.48,73.37,2.48,73.37,0
UVCS,20200622,8.5,45.23,7.67,42.12,0
UVCT,20200622,3.51,160.76,3.51,160.76,0
UVCU,20200622,227.79,2236.41,227.79,2234.98,0
UVCV,20200622,5.8,38.5,5.8,38.38,0
UVCX,20200622,20.43,99.38,19.1,99.17,0
VFWA,20200622,26.37,26.6,25.82,26.18,0
VFWB,20200622,38.13,38.48,36.89,36.96,0
VIX,20200622,35.22,35.39,31.64,31.77,0
VWA,20200622,35.71,35.92,31.98,32.09,0
VWB,20200622,34.68,34.87,31.3,31.33,0
VXB,20200622,35.2,35.4,31.64,31.71,0
VXD,20200622,36.3,37.53,29.51,34.7,0
VXDE,20200622,37.02,37.45,35.4,35.4,0
VXJU,20200622,32.45,32.69,31.4,31.4,0
VXMA,20200622,33.81,34.1,32.58,32.58,0
VXN,20200622,32.11,33.4,31.1,31.38,0
VXO,20200622,32.74,32.74,29.14,29.56,0
VXSE,20200622,35.82,36.38,33.72,33.72,0
VXV,20200622,35.88,36.33,33.75,33.75,0
XAU,20200622,119.79,123.37,119.79,121.7,0
XAX,20200622,1982.13,2000.92,1979.51,1991.82,0
XDS,20200622,105.24,105.65,105.13,105.51,0
XEO,20200622,1421.49,1434.71,1416.01,1433.74,0
XOI,20200622,810.22,818.96,800.79,816.18,0
XSP,20200622,309.44,312.09,307.94,311.79,0
Y0FD,20200622,53.55,60.4,53.55,58.62,0
Y0FI,20200622,72.08,74.11,71.82,72.08,0
Y0OF,20200622,65.98,67.51,65.98,66.75,0
Y0OH,20200622,61.42,62.94,60.65,62.43,0
Y0TH,20200622,61.67,63.7,60.91,63.7,0
Y0TW,20200622,54.06,56.85,53.8,55.58,0
Y1FD,20200622,7.69,26.92,7.69,19.23,0
Y1FI,20200622,76.92,84.61,76.92,80.76,0
Y1OF,20200622,26.92,34.61,26.92,34.61,0
Y1OH,20200622,15.38,15.38,15.38,15.38,0
Y1TH,20200622,15.38,15.38,15.38,15.38,0
Y1TW,20200622,19.23,53.84,19.23,50,0
Y2FD,20200622,0.01,15.78,0.01,5.26,0
Y2FI,20200622,68.42,78.94,68.42,73.68,0
Y2OF,20200622,21.05,31.57,21.05,31.57,0
Y2OH,20200622,10.52,10.52,10.52,10.52,0
Y2TH,20200622,10.52,10.52,10.52,10.52,0
Y2TW,20200622,10.52,42.1,10.52,36.84,0
Y3FD,20200622,58.21,58.21,48.21,54.64,0
Y3FI,20200622,90.35,91.42,87.14,89.64,0
Y3OF,20200622,70,72.14,68.57,71.78,0
Y3OH,20200622,35.35,35.71,31.78,33.57,0
Y3TH,20200622,25.71,25.71,22.14,22.85,0
Y3TW,20200622,80,80,75.35,78.92,0
Y5FD,20200622,34.06,51.52,34.06,44.97,0
Y5FI,20200622,74.23,78.6,74.23,76.85,0
Y5OF,20200622,49.34,52.4,49.34,51.52,0
Y5OH,20200622,33.18,34.06,32.75,33.18,0
Y5TH,20200622,31.44,32.75,30.56,31.44,0
Y5TW,20200622,40.17,52.4,40.17,48.9,0
Y6FD,20200622,13.33,40,6.66,40,0
Y6FI,20200622,93.33,100,93.33,100,0
Y6OF,20200622,80,80,80,80,0
Y6OH,20200622,26.66,33.33,26.66,26.66,0
Y6TH,20200622,26.66,33.33,26.66,33.33,0
Y6TW,20200622,33.33,40,33.33,33.33,0
Y7FD,20200622,81.81,81.81,36.36,45.45,0
Y7FI,20200622,63.63,63.63,63.63,63.63,0
Y7OF,20200622,72.72,72.72,63.63,63.63,0
Y7OH,20200622,72.72,72.72,63.63,72.72,0
Y7TH,20200622,72.72,72.72,63.63,63.63,0
Y7TW,20200622,90.9,90.9,63.63,63.63,0
Y8FD,20200622,9.09,27.27,4.54,18.18,0
Y8FI,20200622,59.09,72.72,59.09,72.72,0
Y8OF,20200622,9.09,9.09,9.09,9.09,0
Y8OH,20200622,0.01,0.01,0.01,0.01,0
Y8TH,20200622,0.01,0.01,0.01,0.01,0
Y8TW,20200622,9.09,18.18,9.09,18.18,0
Y9FD,20200622,15.38,46.15,15.38,42.3,0
Y9FI,20200622,92.3,92.3,88.46,88.46,0
Y9OF,20200622,19.23,30.76,19.23,26.92,0
Y9OH,20200622,3.84,3.84,3.84,3.84,0
Y9TH,20200622,3.84,3.84,3.84,3.84,0
Y9TW,20200622,30.76,50,30.76,46.15,0
YAFD,20200622,100,100,100,100,0
YAFI,20200622,72.97,75.67,59.45,70.27,0
YAOF,20200622,94.59,97.29,94.59,94.59,0
YAOH,20200622,86.48,86.48,83.78,86.48,0
YATH,20200622,86.48,86.48,86.48,86.48,0
YATW,20200622,86.48,89.18,81.08,83.78,0
YBFD,20200622,30,40,30,40,0
YBFI,20200622,70,80,70,80,0
YBOF,20200622,50,60,50,50,0
YBOH,20200622,10,10,10,10,0
YBTH,20200622,10,10,0.01,10,0
YBTW,20200622,20,30,20,30,0
YCFD,20200622,16.12,45.16,16.12,32.25,0
YCFI,20200622,70.96,74.19,70.96,74.19,0
YCOF,20200622,54.83,61.29,51.61,58.06,0
YCOH,20200622,38.7,41.93,35.48,35.48,0
YCTH,20200622,32.25,41.93,32.25,38.7,0
YCTW,20200622,35.48,64.51,35.48,58.06,0
YDFD,20200622,85.1,95.74,82.97,93.61,0
YDFI,20200622,80.85,82.97,70.21,78.72,0
YDOF,20200622,87.23,87.23,87.23,87.23,0
YDOH,20200622,65.95,70.21,63.82,68.08,0
YDTH,20200622,61.7,61.7,59.57,59.57,0
YDTW,20200622,74.46,87.23,72.34,80.85,0
YEFD,20200622,8,28,8,12,0
YEFI,20200622,76,84,76,80,0
YEOF,20200622,24,36,24,36,0
YEOH,20200622,20,20,20,20,0
YETH,20200622,20,20,20,20,0
YETW,20200622,24,48,24,44,0
YFFD,20200622,43.75,62.5,37.5,50,0
YFFI,20200622,87.5,93.75,75,87.5,0
YFOF,20200622,81.25,81.25,81.25,81.25,0
YFOH,20200622,75,75,68.75,75,0
YFTH,20200622,68.75,68.75,62.5,68.75,0
YFTW,20200622,56.25,56.25,50,50,0
YGFD,20200622,37.5,62.5,25,25,0
YGFI,20200622,37.5,75,37.5,37.5,0
YGOF,20200622,25,25,12.5,12.5,0
YGOH,20200622,0.01,0.01,0.01,0.01,0
YGTH,20200622,0.01,0.01,0.01,0.01,0
YGTW,20200622,0.01,37.5,0.01,0.01,0
YHFD,20200622,18.75,87.5,18.75,37.5,0
YHFI,20200622,56.25,62.5,56.25,56.25,0
YHOF,20200622,25,31.25,25,31.25,0
YHOH,20200622,31.25,31.25,31.25,31.25,0
YHTH,20200622,37.5,37.5,31.25,31.25,0
YHTW,20200622,37.5,62.5,37.5,43.75,0
YIFD,20200622,20,44,20,38,0
YIFI,20200622,76,84,76,84,0
YIOF,20200622,40,44,40,42,0
YIOH,20200622,24,24,22,22,0
YITH,20200622,20,22,20,22,0
YITW,20200622,28,44,28,38,0
YJFD,20200622,34.78,65.21,34.78,65.21,0
YJFI,20200622,91.3,95.65,91.3,95.65,0
YJOF,20200622,78.26,82.6,78.26,82.6,0
YJOH,20200622,43.47,52.17,43.47,52.17,0
YJTH,20200622,43.47,43.47,39.13,39.13,0
YJTW,20200622,47.82,65.21,43.47,52.17,0
YKFD,20200622,34.78,65.21,34.78,65.21,0
YKFI,20200622,91.3,95.65,91.3,95.65,0
YKOF,20200622,78.26,82.6,78.26,82.6,0
YKOH,20200622,43.47,52.17,43.47,52.17,0
YKTH,20200622,43.47,43.47,39.13,39.13,0
YKTW,20200622,47.82,65.21,43.47,52.17,0
YLFD,20200622,34.06,51.52,34.06,44.97,0
YLFI,20200622,74.23,78.6,74.23,76.85,0
YLOF,20200622,49.34,52.4,49.34,51.52,0
YLOH,20200622,33.18,34.06,32.75,33.18,0
YLTH,20200622,31.44,32.75,30.56,31.44,0
YLTW,20200622,40.17,52.4,40.17,48.9,0
YMFD,20200622,33.33,66.66,33.33,44.44,0
YMFI,20200622,83.33,83.33,77.77,77.77,0
YMOF,20200622,50,61.11,50,61.11,0
YMOH,20200622,50,50,50,50,0
YMTH,20200622,44.44,44.44,44.44,44.44,0
YMTW,20200622,50,61.11,38.88,55.55,0
YNFD,20200622,34.06,51.52,34.06,46.39,0
YNFI,20200622,74.23,78.6,74.23,76.57,0
YNOF,20200622,49.34,55.4,49.34,55.4,0
YNOH,20200622,33.18,36.93,32.75,36.93,0
YNTH,20200622,31.44,35.58,30.56,35.58,0
YNTW,20200622,40.17,52.4,40.17,50.45,0
YOFD,20200622,28.14,47.3,28.14,39.52,0
YOFI,20200622,71.25,75.44,71.25,73.05,0
YOOF,20200622,42.51,46.7,42.51,45.5,0
YOOH,20200622,28.74,29.94,28.74,29.34,0
YOTH,20200622,27.54,29.34,26.34,27.54,0
YOTW,20200622,36.52,51.49,36.52,47.3,0
YPFD,20200622,0.01,14.28,0.01,14.28,0
YPFI,20200622,85.71,85.71,85.71,85.71,0
YPOF,20200622,28.57,42.85,28.57,42.85,0
YPOH,20200622,0.01,0.01,0.01,0.01,0
YPTH,20200622,0.01,0.01,0.01,0.01,0
YPTW,20200622,14.28,28.57,14.28,14.28,0
YQFD,20200622,26.82,41.46,24.39,29.26,0
YQFI,20200622,70.73,75.6,70.73,70.73,0
YQOF,20200622,40.24,46.34,40.24,43.9,0
YQOH,20200622,28.04,28.04,26.82,28.04,0
YQTH,20200622,26.82,28.04,24.39,25.6,0
YQTW,20200622,31.7,50,31.7,41.46,0
YRFD,20200622,12.12,40.9,12.12,31.81,0
YRFI,20200622,69.69,75.75,69.69,74.24,0
YROF,20200622,24.24,28.78,24.24,27.27,0
YROH,20200622,13.63,13.63,13.63,13.63,0
YRTH,20200622,15.15,15.15,12.12,13.63,0
YRTW,20200622,22.72,43.93,22.72,37.87,0
YSFD,20200622,26.66,40,21.66,28.33,0
YSFI,20200622,60,66.66,60,63.33,0
YSOF,20200622,43.33,45,41.66,41.66,0
YSOH,20200622,26.66,28.33,25,26.66,0
YSTH,20200622,23.33,25,21.66,23.33,0
YSTW,20200622,28.33,36.66,23.33,28.33,0
YTFD,20200622,36.68,57.98,36.68,50.88,0
YTFI,20200622,79.28,83.43,78.69,81.65,0
YTOF,20200622,51.47,56.21,51.47,55.02,0
YTOH,20200622,35.5,36.68,34.91,35.5,0
YTTH,20200622,34.31,35.5,33.13,34.31,0
YTTW,20200622,44.37,58.57,44.37,56.21,0
YUFD,20200622,100,100,100,100,0
YUFI,20200622,75,78.12,59.37,71.87,0
YUOF,20200622,96.87,96.87,96.87,96.87,0
YUOH,20200622,87.5,87.5,84.37,87.5,0
YUTH,20200622,87.5,87.5,87.5,87.5,0
YUTW,20200622,90.62,90.62,84.37,87.5,0
YVFD,20200622,72.97,82.43,72.97,81.08,0
YVFI,20200622,75.67,78.37,68.91,75.67,0
YVOF,20200622,85.13,87.83,85.13,86.48,0
YVOH,20200622,70.27,72.97,67.56,71.62,0
YVTH,20200622,70.27,70.27,67.56,67.56,0
YVTW,20200622,64.86,70.27,60.81,64.86,0
YWFD,20200622,14,40,14,38,0
YWFI,20200622,80,86,80,84,0
YWOF,20200622,26,28,26,26,0
YWOH,20200622,4,8,4,8,0
YWTH,20200622,4,4,4,4,0
YWTW,20200622,22,42,22,36,0
YXFD,20200622,11.11,33.33,11.11,16.66,0
YXFI,20200622,50,61.11,50,61.11,0
YXOF,20200622,11.11,11.11,11.11,11.11,0
YXOH,20200622,0.01,0.01,0.01,0.01,0
YXTH,20200622,0.01,0.01,0.01,0.01,0
YXTW,20200622,11.11,16.66,11.11,16.66,0
YYFD,20200622,16.66,43.33,16.66,30,0
YYFI,20200622,70,73.33,70,73.33,0
YYOF,20200622,56.66,63.33,53.33,60,0
YYOH,20200622,40,43.33,36.66,36.66,0
YYTH,20200622,33.33,43.33,33.33,40,0
YYTW,20200622,36.66,66.66,36.66,60,0
YZFD,20200622,42,56,30,36,0
YZFI,20200622,54,64,54,58,0
YZOF,20200622,44,48,40,44,0
YZOH,20200622,38,40,36,38,0
YZTH,20200622,38,42,34,36,0
YZTW,20200622,38,48,32,34,0
Z0FD,20200622,0.01,12.5,0.01,0.01,0
Z0FI,20200622,50,62.5,50,62.5,0
Z0OF,20200622,0.01,0.01,0.01,0.01,0
Z0OH,20200622,0.01,0.01,0.01,0.01,0
Z0TH,20200622,0.01,0.01,0.01,0.01,0
Z0TW,20200622,0.01,0.01,0.01,0.01,0
Z1FD,20200622,61.11,61.11,53.41,60.68,0
Z1FI,20200622,91.88,93.16,91.02,92.73,0
Z1OF,20200622,67.94,70.94,67.09,70.94,0
Z1OH,20200622,30.34,31.19,28.2,30.76,0
Z1TH,20200622,21.36,21.36,18.37,19.23,0
Z1TW,20200622,88.46,89.74,86.32,89.31,0
Z2FD,20200622,26.66,40,21.66,28.33,0
Z2FI,20200622,60,66.66,60,63.33,0
Z2OF,20200622,43.33,45,41.66,41.66,0
Z2OH,20200622,26.66,28.33,25,26.66,0
Z2TH,20200622,23.33,25,21.66,23.33,0
Z2TW,20200622,28.33,36.66,23.33,28.33,0
Z3FD,20200622,26.66,40,21.66,28.33,0
Z3FI,20200622,60,66.66,60,63.33,0
Z3OF,20200622,43.33,45,41.66,41.66,0
Z3OH,20200622,26.66,28.33,25,26.66,0
Z3TH,20200622,23.33,25,21.66,23.33,0
Z3TW,20200622,28.33,36.66,23.33,28.33,0
Z4FD,20200622,34,62,34,52,0
Z4FI,20200622,66,76,66,70,0
Z4OF,20200622,52,54,52,52,0
Z4OH,20200622,30,36,30,34,0
Z4TH,20200622,24,24,24,24,0
Z4TW,20200622,46,64,46,58,0
Z5FD,20200622,40.2,52.76,37.18,51.75,0
Z5FI,20200622,77.88,81.4,76.38,81.4,0
Z5OF,20200622,52.26,54.27,51.25,53.76,0
Z5OH,20200622,35.17,36.68,34.17,36.18,0
Z5TH,20200622,30.65,32.16,30.65,31.15,0
Z5TW,20200622,49.24,55.27,47.73,53.26,0
Z6FD,20200622,31,51,31,49,0
Z6FI,20200622,78,84,78,84,0
Z6OF,20200622,46,49,46,48,0
Z6OH,20200622,29,31,29,31,0
Z6TH,20200622,25,28,25,28,0
Z6TW,20200622,47,58,47,55,0
Z7FD,20200622,23.8,33.33,9.52,28.57,0
Z7FI,20200622,76.19,76.19,71.42,76.19,0
Z7OF,20200622,57.14,57.14,57.14,57.14,0
Z7OH,20200622,42.85,42.85,42.85,42.85,0
Z7TH,20200622,28.57,33.33,23.8,28.57,0
Z7TW,20200622,19.04,28.57,19.04,19.04,0
Z8FD,20200622,13.33,20,6.66,6.66,0
Z8FI,20200622,66.66,66.66,60,60,0
Z8OF,20200622,40,40,40,40,0
Z8OH,20200622,20,20,20,20,0
Z8TH,20200622,6.66,13.33,0.01,6.66,0
Z8TW,20200622,0.01,13.33,0.01,0.01,0
